ある	ある	0	0	is there	一些	некоторые
ござい	ござる	0	0	A bamboo basket	竹筐	Бамбуковая корзина
ませ	ます	0	0	You	您	вы
ん	ん	0	0	Hmm
。	。	0	1	.	。	,
その	その	0	0	That	该
上	上	0	0	Up	以上	выше
あたり	あたり	0	0	Strike	罢工	стачка
は	は	0	0	It is	这是	Здесь
墓	墓	0	0	Grave	严重	могила
の	の	0	0	of	的	из
中	中	0	0	During ~	中	среда
の	の	0	0	of	的	из
よう	よう	0	0	Yo	呦	Yo
に	に	0	0	To	至	к
しん	しん	0	0	Shin	胫	голень
と	と	0	0	When	和	и
静まり返っ	静まり返る	0	0	Dead calm	风平浪静	мертвый штиль
て	て	0	0	On	上	на
、	、	0	0	,	，	,
たま	たま	0	0	Tama	多摩	Tama
に	に	0	0	To	至	к
聞える	聞える	1	0	Hear	听到	Слушайте
もの	もの	0	0	thing	事	вещь
と	と	0	0	When	和	и
云っ	云う	0	0	say	说	сказать
て	て	0	0	On	上	на
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
ただ	ただ	0	0	However	简单地	просто
罪人	罪人	1	0	sinner	罪人	грешник
が	が	0	0	But	那里	Там
つく	つく	0	0	Take	取	взять
微	微	0	0	Fine	精	штраф
な	だ	0	0	I	我	Я
嘆息	嘆息	0	0	Sigh	叹息	вздыхать
ばかり	ばかり	0	0	Just	刚	как раз
で	だ	0	0	I	我	Я
ござい	ござる	0	0	A bamboo basket	竹筐	Бамбуковая корзина
ます	ます	0	0	You	您	вы
。	。	0	1	.	。	,
これ	これ	0	0	this	此	Это
は	は	0	0	It is	这是	Здесь
ここ	ここ	0	0	here	这里	здесь
へ	へ	0	0	What	至	к
落ち	落ちる	1	0	drop down	下跌	падение
て	て	0	0	On	上	на
来る	来る	0	0	come	来	прийти
ほど	ほど	0	0	About	关于	о
の	の	0	0	of	的	из
人間	人間	1	0	Human	人的	человек
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
もう	もう	0	0	Already	更	более
さまざま	さまざま	0	0	Various	各个	различный
な	だ	0	0	I	我	Я
地獄	地獄	0	0	hell	地狱	ад
の	の	0	0	of	的	из
責苦	責苦	0	0	Semeku	Semeku	Semeku
に	に	0	0	To	至	к
疲れはて	疲れはてる	0	0	Tsukarehateru	Tsukarehateru	Tsukarehateru
て	て	0	0	On	上	на
、	、	0	0	,	，	,
声	声	1	0	voice	声音	голос
を	を	0	0	The	该
出す	出す	0	0	put out	扑灭	гасить
力	力	0	0	Power	电源	Мощность
さえ	さえ	0	0	even	甚至	даже
なくなっ	なくなる	0	0	Disappear	消失	пропадать
て	て	0	0	On	上	на
いる	いる	0	0	Roast	烤	обжиг
の	の	0	0	of	的	из
で	だ	0	0	I	我	Я
ござい	ござる	0	0	A bamboo basket	竹筐	Бамбуковая корзина
ましょ	ます	0	0	You	您	вы
う	う	0	0	Cormorant	鸬鹚	баклан
。	。	0	1	.	。	,
です	です	0	0	is	这是	Здесь
から	から	0	0	From	从	из
さすが	さすが	0	0	Indeed	的确	в самом деле
大	大	0	0	Big	大	большой
泥坊	泥坊	0	0	thief	贼	вор
の	の	0	0	of	的	из
も	も	0	0	Also	还有	а также
、	、	0	0	,	，	,
やはり	やはり	0	0	also	还	еще
血の池	血の池	0	0	Pool of blood	血池	Бассейн крови
の	の	0	0	of	的	из
血	血	1	0	blood	血	кровь
に	に	0	0	To	至	к
咽び	咽ぶ	0	0	Choked	哽咽	душили
ながら	ながら	0	0	Though	虽然	хотя
、	、	0	0	,	，	,
まるで	まるで	0	0	as if	像	как
死に	死ぬ	1	0	die	死	умереть
かかっ	かかる	0	0	Take	取	взять
た	た	0	0	It was	这是	было
蛙	蛙	0	0	frog	青蛙	лягушка
の	の	0	0	of	的	из
よう	よう	0	0	Yo	呦	Yo
に	に	0	0	To	至	к
、	、	0	0	,	，	,
ただ	ただ	0	0	However	简单地	просто
もがい	もがく	0	0	Struggle	斗争	борьба
て	て	0	0	On	上	на
ばかり	ばかり	0	0	Just	刚	как раз
居り	居る	0	0	Have	有	иметь
まし	ます	0	0	You	您	вы
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
ところが	ところが	0	0	However	然而	однако
ある	ある	0	0	is there	一些	некоторые
時	時	0	0	Time	当	когда
の	の	0	0	of	的	из
事	事	0	0	Thing	事	вещь
で	だ	0	0	I	我	Я
ござい	ござる	0	0	A bamboo basket	竹筐	Бамбуковая корзина
ます	ます	0	0	You	您	вы
。	。	0	1	.	。	,
何気なく	何気ない	0	0	casual	随便	случайный
が	が	0	0	But	那里	Там
頭	頭	1	0	Head	头	руководитель
を	を	0	0	The	该
挙げ	挙げる	0	0	Raise	提高	поднимать
て	て	0	0	On	上	на
、	、	0	0	,	，	,
血の池	血の池	0	0	Pool of blood	血池	Бассейн крови
の	の	0	0	of	的	из
空	空	1	0	Sky	天空	небо
を	を	0	0	The	该
眺め	眺める	1	0	Look	看	посмотреть
ます	ます	0	0	You	您	вы
と	と	0	0	When	和	и
、	、	0	0	,	，	,
その	その	0	0	That	该
ひっそり	ひっそり	0	0	Quiet	安静	бесшумный
と	と	0	0	When	和	и
し	する	0	0	Make	使	сделать
た	た	0	0	It was	这是	было
暗	暗い	0	0	dark	黑暗	темно
の	の	0	0	of	的	из
中	中	0	0	During ~	中	среда
を	を	0	0	The	该
、	、	0	0	,	，	,
遠い	遠い	1	0	Distant	遥远	отдаленный
遠い	遠い	1	0	Distant	遥远	отдаленный
天上	天上	0	0	Heavens	天	небо
から	から	0	0	From	从	из
、	、	0	0	,	，	,
銀色	銀色	1	0	Silver	银	серебро
の	の	0	0	of	的	из
蜘蛛	蜘蛛	0	0	spider	蜘蛛	паук
の	の	0	0	of	的	из
糸	糸	1	0	yarn	线	нить
が	が	0	0	But	那里	Там
、	、	0	0	,	，	,
まるで	まるで	0	0	as if	像	как
人目	人目	0	0	Glimpse	一瞥	проблеск
に	に	0	0	To	至	к
かかる	かかる	0	0	Take	取	взять
の	の	0	0	of	的	из
を	を	0	0	The	该
恐れる	恐れる	0	0	fear	恐惧	страх
よう	よう	0	0	Yo	呦	Yo
に	に	0	0	To	至	к
、	、	0	0	,	，	,
一すじ	一すじ	0	0	Ray	射线	луч
細く	細い	0	0	thin	薄	тонкий
光り	光る	1	0	Shining	发光的	сияющий
ながら	ながら	0	0	Though	虽然	хотя
、	、	0	0	,	，	,
するする	するする	0	0	Surusuru	Surusuru	Surusuru
と	と	0	0	When	和	и
自分	自分	0	0	myself	自己	сам
の	の	0	0	of	的	из
上	上	0	0	Up	以上	выше
へ	へ	0	0	What	至	к
垂れ	垂れる	0	0	Drip	滴	капельный
て	て	0	0	On	上	на
参る	参る	0	0	Be beaten	被打	побит
の	の	0	0	of	的	из
で	だ	0	0	I	我	Я
は	は	0	0	It is	这是	Здесь
ござい	ござる	0	0	A bamboo basket	竹筐	Бамбуковая корзина
ませ	ます	0	0	You	您	вы
ん	ん	0	0	Hmm
か	か	0	0	Or	或	или
。	。	0	1	.	。	,
陀多	陀多	0	0	陀多	陀多	陀多
は	は	0	0	It is	这是	Здесь
これ	これ	0	0	this	此	Это
を	を	0	0	The	该
見る	見る	0	0	to see	见	посмотреть
と	と	0	0	When	和	и
、	、	0	0	,	，	,
思わず	思わず	0	0	Unintentionally	无意中	нечаянно
手	手	0	0	hand	手	рука
を	を	0	0	The	该
拍	拍	1	0	Beat	打	бить
って	って	0	0	I	我	Я
喜び	喜ぶ	0	0	Rejoice	庆幸	радоваться
まし	ます	0	0	You	您	вы
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
この	この	0	0	this	此	Это
糸	糸	1	0	yarn	线	нить
に	に	0	0	To	至	к
縋り	縋る	1	0	Cling	依偎	цепляться
つい	つく	0	0	Take	取	взять
て	て	0	0	On	上	на
、	、	0	0	,	，	,
どこ	どこ	0	0	Where	哪里	где
まで	まで	0	0	Until	至	к
も	も	0	0	Also	还有	а также
のぼっ	のぼる	1	0	Climb	攀登	набор высоты
て	て	0	0	On	上	на
行け	行く	0	0	go	去	идти
ば	ば	0	0	Place	地方	место
、	、	0	0	,	，	,
きっと	きっと	0	0	surely	定	конечно
地獄	地獄	0	0	hell	地狱	ад
から	から	1	0	From	从	из
ぬけ	ぬける	0	0	Go flat	走平	Перейти плоский
出せる	出せる	0	0	Put out	扑灭	гасить
の	の	0	0	of	的	из
に	に	0	0	To	至	к
相違	相違	0	0	Difference	区别	разница
ござい	ござる	0	0	A bamboo basket	竹筐	Бамбуковая корзина
ませ	ます	0	0	You	您	вы
ん	ん	0	0	Hmm
。	。	0	1	.	。	,
いや	いや	0	0	Disagreeable	否	нет
、	、	0	0	,	，	,
うまく	うまい	0	0	good	良好	хорошо
行く	行く	0	0	go	去	идти
と	と	0	0	When	和	и
、	、	0	0	,	，	,
極楽	極楽	1	0	Paradise	天堂	рай
へ	へ	0	0	What	至	к
はいる	はいる	0	0	Enter	进入	вводить
事	事	0	0	Thing	事	вещь
さえ	さえ	0	0	even	甚至	даже
も	も	0	0	Also	还有	а также
出来	出来る	0	0	Be able to	能够	Быть в состоянии
ましょ	ます	0	0	You	您	вы
う	う	0	0	Cormorant	鸬鹚	баклан
。	。	0	1	.	。	,
そう	そう	0	0	so	所以	так
すれ	する	0	0	Make	使	сделать
ば	ば	0	0	Place	地方	место
、	、	0	0	,	，	,
もう	もう	0	0	Already	更	более
針	針	0	0	needle	针	игла
の	の	1	0	of	的	из
山	山	0	0	Mountain	山	гора
へ	へ	0	0	What	至	к
追い上げ	追い上げる	0	0	Catch up	赶上	нагнать
られる	られる	0	0	It is	这是	Здесь
事	事	0	0	Thing	事	вещь
も	も	0	0	Also	还有	а также
なくなれ	なくなる	0	0	Disappear	消失	пропадать
ば	ば	0	0	Place	地方	место
、	、	0	0	,	，	,
血の池	血の池	0	0	Pool of blood	血池	Бассейн крови
に	に	0	0	To	至	к
沈め	沈める	1	0	Submerge	淹没	погружать
られる	られる	0	0	It is	这是	Здесь
事	事	0	0	Thing	事	вещь
も	も	0	0	Also	还有	а также
ある	ある	0	0	is there	一些	некоторые
筈	筈	0	0	Should	应	должен
は	は	0	0	It is	这是	Здесь
ござい	ござる	0	0	A bamboo basket	竹筐	Бамбуковая корзина
ませ	ます	0	0	You	您	вы
ん	ん	0	0	Hmm
。	。	0	1	.	。	,
こう	こう	0	0	like this	此	Это
思い	思う	0	0	think	我认为，	Я думаю,
まし	ます	0	0	You	您	вы
た	た	0	0	It was	这是	было
から	から	0	0	From	从	из
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
早速	早速	1	0	immediately	立即	немедленно
その	その	0	0	That	该
蜘蛛	蜘蛛	1	0	spider	蜘蛛	паук
の	の	0	0	of	的	из
糸	糸	0	0	yarn	线	нить
を	を	0	0	The	该
両手	両手	1	0	both hands	双手	Обе руки
で	で	0	0	so	在	в
しっかり	しっかり	0	0	Tightly	紧紧	наглухо
と	と	0	0	When	和	и
つかみ	つかむ	0	0	Seize	抢占	конфисковать
ながら	ながら	0	0	Though	虽然	хотя
、	、	0	0	,	，	,
一生懸命	一生懸命	0	0	Hard	硬	жесткий
に	に	0	0	To	至	к
上	上	1	0	Up	以上	выше
へ	へ	0	0	What	至	к
上	上	1	0	Up	以上	выше
へ	へ	0	0	What	至	к
と	と	0	0	When	和	и
たぐり	たぐる	0	0	Move through	通过移动	Перемещение по
のぼり	のぼる	0	0	Climb	攀登	набор высоты
始め	始める	1	0	start	开始	начать
まし	ます	0	0	You	您	вы
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
元	元	0	0	Origin	起源	происхождения
より	より	0	0	Than	比	чем
大	大	0	0	Big	大	большой
泥坊	泥坊	0	0	thief	贼	вор
の	の	0	0	of	的	из
事	事	0	0	Thing	事	вещь
で	だ	0	0	I	我	Я
ござい	ござる	0	0	A bamboo basket	竹筐	Бамбуковая корзина
ます	ます	0	0	You	您	вы
から	から	0	0	From	从	из
、	、	0	0	,	，	,
こう	こう	0	0	like this	此	Это
云う	云う	0	0	say	说	сказать
事	事	0	0	Thing	事	вещь
に	に	0	0	To	至	к
は	は	0	0	It is	这是	Здесь
昔	昔	0	0	Once upon a time	很久很久以前	Уже давно
から	から	0	0	From	从	из
、	、	0	0	,	，	,
慣れ	慣れる	1	0	Get used to	习惯	Привыкать
切っ	切る	0	0	Cut	切	вырезать
て	て	0	0	On	上	на
いる	いる	0	0	Roast	烤	обжиг
の	の	0	0	of	的	из
で	だ	0	0	I	我	Я
ござい	ござる	0	0	A bamboo basket	竹筐	Бамбуковая корзина
ます	ます	0	0	You	您	вы
。	。	0	1	.	。	,
しかし	しかし	0	0	However	但	но
地獄	地獄	0	0	hell	地狱	ад
と	と	0	0	When	和	и
極楽	極楽	0	0	Paradise	天堂	рай
と	と	0	0	When	和	и
の	の	0	0	of	的	из
間	間	1	0	while	之间	между
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
何	何	0	0	what	什么	какие
万里	万里	0	0	Thousands of miles	千里	За тысячи миль
と	と	0	0	When	和	и
なく	ない	0	0	Absent	没有	Не имею
ござい	ござる	0	0	A bamboo basket	竹筐	Бамбуковая корзина
ます	ます	0	0	You	您	вы
から	から	0	0	From	从	из
、	、	0	0	,	，	,
いくら	いくら	0	0	How much	多少	сколько
焦っ	焦る	0	0	Be impatient	心急	приспичить
て	て	0	0	On	上	на
見	見る	0	0	to see	见	посмотреть
た	た	0	0	It was	这是	было
所	所	0	0	Place	地方	место
で	で	0	0	so	在	в
、	、	0	0	,	，	,
容易	容易	1	0	Easy	易	легко
に	に	0	0	To	至	к
上	上	0	0	Up	以上	выше
へ	へ	0	0	What	至	к
は	は	0	0	It is	这是	Здесь
出	出る	1	0	Leave	离开	отпуск
られ	られる	0	0	It is	这是	Здесь
ませ	ます	0	0	You	您	вы
ん	ん	0	0	Hmm
。	。	0	1	.	。	,
やや	やや	0	0	kind of	有些	до некоторой степени
しばらく	しばらく	0	0	for a while	一时	На время
のぼる	のぼる	1	0	Climb	攀登	набор высоты
中	中	0	0	During ~	中	среда
に	に	0	0	To	至	к
、	、	0	0	,	，	,
とうとう	とうとう	0	0	At last	终于	наконец
も	も	0	0	Also	还有	а также
くたびれ	くたびれる	1	0	Get tired	累了	устать
て	て	0	0	On	上	на
、	、	0	0	,	，	,
もう	もう	0	0	Already	更	более
一	一	0	0	one	一	один
たぐり	たぐる	0	0	Move through	通过移动	Перемещение по
も	も	0	0	Also	还有	а также
上	上	0	0	Up	以上	выше
の	の	0	0	of	的	из
方	方	0	0	Person	人	человек
へ	へ	0	0	What	至	к
は	は	0	0	It is	这是	Здесь
のぼれ	のぼれる	1	0	Climb	攀登	набор высоты
なく	ない	0	0	Absent	没有	Не имею
なっ	なる	0	0	Become	变	становится
て	て	0	0	On	上	на
しまい	しまう	0	0	Put away	抛弃	убирать
まし	ます	0	0	You	您	вы
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
そこで	そこで	1	0	there	那里	Там
仕方	仕方	0	0	Way	方式	способ
が	が	0	0	But	那里	Там
ござい	ござる	0	0	A bamboo basket	竹筐	Бамбуковая корзина
ませ	ます	0	0	You	您	вы
ん	ん	0	0	Hmm
から	から	0	0	From	从	из
、	、	0	0	,	，	,
まず	まず	1	0	First	第一	во-первых
一休み	一休み	0	0	Rest	休息	отдых
休む	休む	0	0	rest	休息	отдых
つもり	つもり	0	0	Going	展望	пойти
で	だ	0	0	I	我	Я
、	、	0	0	,	，	,
糸	糸	0	0	yarn	线	нить
の	の	0	0	of	的	из
中途	中途	0	0	Mid-career	职业生涯中期	Середина карьеры
に	に	0	0	To	至	к
ぶら	ぶる	0	0	Pretend	假装	прикидываться
下り	下りる	0	0	Descend	降落	нисходить
ながら	ながら	0	0	Though	虽然	хотя
、	、	0	0	,	，	,
遥か	遥か	0	0	far	远	далеко
に	に	0	0	To	至	к
目の下	目の下	0	0	Under the eyes	眼睛下方	Под глазами
を	を	0	0	The	该
見下し	見下す	0	0	look down	瞧不起	смотреть сверху вниз
まし	ます	0	0	You	您	вы
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
すると	すると	0	0	Then	然后	тогда
、	、	0	0	,	，	,
一生懸命	一生懸命	0	0	Hard	硬	жесткий
に	に	0	0	To	至	к
のぼっ	のぼる	0	0	Climb	攀登	набор высоты
た	た	0	0	It was	这是	было
甲斐	甲斐	1	0	Worth	值得	стоимость
が	が	0	0	But	那里	Там
あっ	ある	0	0	is there	一些	некоторые
て	て	0	0	On	上	на
、	、	0	0	,	，	,
さっき	さっき	1	0	A little while ago	不久之前	Некоторое время назад
まで	まで	0	0	Until	至	к
自分	自分	0	0	myself	自己	сам
が	が	0	0	But	那里	Там
い	いる	0	0	Roast	烤	обжиг
た	た	0	0	It was	这是	было
血の池	血の池	0	0	Pool of blood	血池	Бассейн крови
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
今	今	0	0	now	现在	в настоящее время
で	で	0	0	so	在	в
は	は	0	0	It is	这是	Здесь
もう	もう	0	0	Already	更	более
暗	暗い	1	0	dark	黑暗	темно
の	の	0	0	of	的	из
底	底	0	0	bottom	底部	дно
に	に	0	0	To	至	к
いつの間にか	いつの間にか	0	0	Before we knew it	在不知不觉中	Перед тем, как мы знали это
かくれ	かくれる	0	0	Kakureru	Kakureru	Kakureru
て	て	0	0	On	上	на
居り	居る	0	0	Have	有	иметь
ます	ます	0	0	You	您	вы
。	。	0	1	.	。	,
それから	それから	0	0	then	然后	тогда
あの	あの	0	0	that	该	что
ぼんやり	ぼんやり	0	0	Blankly	面无表情	безучастно
光っ	光る	1	0	Shining	发光的	сияющий
て	て	0	0	On	上	на
いる	いる	0	0	Roast	烤	обжиг
恐し	恐い	0	0	Frightening	可怕	пугающий
い	いる	0	0	Roast	烤	обжиг
針	針	1	0	needle	针	игла
の	の	0	0	of	的	из
山	山	0	0	Mountain	山	гора
も	も	0	0	Also	还有	а также
、	、	0	0	,	，	,
足	足	0	0	leg	脚	ножка
の	の	0	0	of	的	из
下	下	0	0	under	下面	ниже
に	に	0	0	To	至	к
なっ	なる	0	0	Become	变	становится
て	て	0	0	On	上	на
しまい	しまう	0	0	Put away	抛弃	убирать
まし	ます	0	0	You	您	вы
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
この	この	0	0	this	此	Это
分	分	0	0	Minute	分钟	минут
で	で	0	0	so	在	в
のぼっ	のぼる	0	0	Climb	攀登	набор высоты
て	て	0	0	On	上	на
行け	行く	0	0	go	去	идти
ば	ば	0	0	Place	地方	место
、	、	0	0	,	，	,
地獄	地獄	0	0	hell	地狱	ад
から	から	0	0	From	从	из
ぬけ	ぬける	0	0	Go flat	走平	Перейти плоский
出す	出す	0	0	put out	扑灭	гасить
の	の	0	0	of	的	из
も	も	0	0	Also	还有	а также
、	、	0	0	,	，	,
存外	存外	0	0	Zongai	Zongai	Zongai
わけ	わけ	0	0	reason	分	разделенный
が	が	0	0	But	那里	Там
ない	ない	0	0	Absent	没有	Не имею
かも	かも	0	0	maybe	鸭	утка
知れ	知れる	0	0	Come out	问世	выступить
ませ	ます	0	0	You	您	вы
ん	ん	0	0	Hmm
。	。	0	1	.	。	,
陀多	陀多	0	0	陀多	陀多	陀多
は	は	0	0	It is	这是	Здесь
両手	両手	0	0	both hands	双手	Обе руки
を	を	0	0	The	该
蜘蛛	蜘蛛	0	0	spider	蜘蛛	паук
の	の	0	0	of	的	из
糸	糸	0	0	yarn	线	нить
に	に	0	0	To	至	к
からみ	からむ	1	0	Involving	涉及	Привлечение
ながら	ながら	0	0	Though	虽然	хотя
、	、	0	0	,	，	,
ここ	ここ	1	0	here	这里	здесь
へ	へ	0	0	What	至	к
来	来る	1	0	come	来	прийти
て	て	0	0	On	上	на
から	から	0	0	From	从	из
何	何	0	0	what	什么	какие
年	年	0	0	Year	年	год
に	に	0	0	To	至	к
も	も	0	0	Also	还有	а также
出し	出す	0	0	put out	扑灭	гасить
た	た	0	0	It was	这是	было
事	事	0	0	Thing	事	вещь
の	の	0	0	of	的	из
ない	ない	0	0	Absent	没有	Не имею
声	声	1	0	voice	声音	голос
で	で	0	0	so	在	в
、	、	0	0	,	，	,
「	「	0	0	"	“	"
しめ	しめる	0	0	Close	紧缩	затянуть
た	た	0	0	It was	这是	было
。	。	0	0	.	。	,
しめ	しめる	0	0	Close	紧缩	затянуть
た	た	0	0	It was	这是	было
。	。	0	0	.	。	,
」	」	0	0	"	“	"
と	と	0	0	When	和	и
笑い	笑う	1	0	laugh	笑	хохот
まし	ます	0	0	You	您	вы
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
ところが	ところが	1	0	However	然而	однако
ふと	ふと	0	0	Inadvertently	不经意间	ненароком
気	気	0	0	Care	关怀	уход
が	が	0	0	But	那里	Там
つき	つく	0	0	Take	取	взять
ます	ます	0	0	You	您	вы
と	と	0	0	When	和	и
、	、	0	0	,	，	,
蜘蛛	蜘蛛	0	0	spider	蜘蛛	паук
の	の	0	0	of	的	из
糸	糸	0	0	yarn	线	нить
の	の	0	0	of	的	из
下	下	0	0	under	下面	ниже
の	の	0	0	of	的	из
方	方	0	0	Person	人	человек
に	に	0	0	To	至	к
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
数	数	0	0	number	数	номер
限	限	0	0	Limited	有限	ограниченной
も	も	0	0	Also	还有	а также
ない	ない	0	0	Absent	没有	Не имею
罪人	罪人	1	0	sinner	罪人	грешник
たち	たち	0	0	Us	我们	нас
が	が	0	0	But	那里	Там
、	、	0	0	,	，	,
自分	自分	0	0	myself	自己	сам
の	の	0	0	of	的	из
のぼっ	のぼる	0	0	Climb	攀登	набор высоты
た	た	0	0	It was	这是	было
後	後	0	0	rear	后来	позже
を	を	0	0	The	该
つけ	つける	0	0	Put on	穿	надевать
て	て	0	0	On	上	на
、	、	0	0	,	，	,
